comparison,peptide_group,reference,gene,total_counts,pct_group,pct_reference,pct_delta,detection_log2_odds_ratio,mean_norm_group,mean_norm_reference,mean_log1p_group,mean_log1p_reference,avg_log1p_diff,log2fc_mean_norm,welch_t,welch_df,cohen_d_log1p,p_value,tested,padj_bh,n_group_cells,n_reference_cells,is_sig_0p25,is_sig_0p5,gene_program,gene_order,peptide_order,is_sig_abs0p5_fdr0p05,plot_size,x,y,gene_centered_log2fc_z,percent_detected
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Klf2,6883,0.1730792571914043,0.3858858858858803,-0.212806628694476,-1.5358974563126484,0.3928578323328438,3.5026544358342457,0.1552255557135454,0.8000682658379317,-0.6448427101243863,-2.869816818002812,-29.520175886390607,2936.831546082365,-0.9736361613343424,6.005068941806618e-168,True,7.715242676159745e-167,8239,2664,True,True,Naive_recirc,10,0,True,17.46170651778111,0,21,-1.9362450269108968,17.307925719140428
N4_vs_no_interaction,N4,no_interaction,Klf2,3524,0.15450643776824027,0.3858858858858803,-0.23137944811764002,-1.7218877501844874,0.5953394078320735,3.5026544358342457,0.18594161963995953,0.8000682658379317,-0.6141266461979722,-2.373271015469107,-18.906942141773584,1303.6100437102275,-0.5932238348707528,1.197861570883205e-70,True,2.1055744501524783e-68,466,2664,True,True,Naive_recirc,10,1,True,16.124463519313302,1,21,-1.1002331740939792,15.450643776824027
A2_vs_no_interaction,A2,no_interaction,Klf2,3449,0.14246575342465753,0.3858858858858803,-0.24342013246122277,-1.8517102819965345,0.4063074626121614,3.5026544358342457,0.15990126546636196,0.8000682658379317,-0.6401670003715697,-2.830974622256289,-19.761623847252462,1048.0492189578872,-0.6130044808405513,3.929154265955023e-74,True,6.18383395556888e-71,365,2664,True,True,Naive_recirc,10,2,True,15.257534246575343,2,21,-1.8708481675117608,14.246575342465754
Y3_vs_no_interaction,Y3,no_interaction,Klf2,3498,0.16279069767441845,0.3858858858858803,-0.22309518821146185,-1.6369676744743693,0.6548207596406175,3.5026544358342457,0.22024478342221912,0.8000682658379317,-0.5798234824157126,-2.2548542694067835,-16.12851695598404,880.1734560379024,-0.5533818421564183,1.8207347339657604e-51,True,7.480844885207146e-49,387,2664,True,True,Naive_recirc,10,3,True,16.72093023255813,3,21,-0.9008602204309716,16.279069767441847
Q4_vs_no_interaction,Q4,no_interaction,Klf2,3602,0.19507186858316242,0.3858858858858803,-0.19081401730271788,-1.3338180299303282,0.959323413972741,3.5026544358342457,0.24747411466150382,0.8000682658379317,-0.5525941511764279,-1.7659171612448485,-15.336030806426109,1091.9808494395543,-0.5301003868955265,3.192534968472636e-48,True,1.0199878670459184e-46,487,2664,True,True,Naive_recirc,10,4,True,19.045174537987695,4,21,-0.07765878439092208,19.507186858316242
Q4R7_vs_no_interaction,Q4R7,no_interaction,Klf2,3480,0.2511013215859033,0.3858858858858803,-0.13478456429997698,-0.8825723176183324,1.1022812396728818,3.5026544358342457,0.33518509583406086,0.8000682658379317,-0.4648831700038708,-1.5832858628677473,-9.024527219227434,327.79035466098117,-0.43268581253991983,1.5631733295097794e-17,True,2.969074230347903e-16,227,2664,True,True,Naive_recirc,10,5,True,23.07929515418504,5,21,0.22982932518429844,25.110132158590332
T4_vs_no_interaction,T4,no_interaction,Klf2,3577,0.21241050119331709,0.3858858858858803,-0.1734753846925632,-1.185696303328721,1.011120022261718,3.5026544358342457,0.27671345157831695,0.8000682658379317,-0.5233548142596147,-1.6970456122087654,-13.421667335448584,826.4019574113057,-0.49755009028694347,2.6760049296406025e-37,True,1.1193245289399788e-35,419,2664,True,True,Naive_recirc,10,6,True,20.29355608591883,6,21,0.03829714761420001,21.24105011933171
Q7_vs_no_interaction,Q7,no_interaction,Klf2,3505,0.2268041237113399,0.3858858858858803,-0.1590817621745404,-1.0689537597980896,0.9451731640665125,3.5026544358342457,0.2945406300638632,0.8000682658379317,-0.5055276357740685,-1.785318288557613,-11.405875085011427,485.87444579111377,-0.47465964082415796,7.276981632632825e-27,True,3.395075780704844e-25,291,2664,True,True,Naive_recirc,10,7,True,21.329896907216472,7,21,-0.11032359055526426,22.68041237113399
Q4H7_vs_no_interaction,Q4H7,no_interaction,Klf2,3613,0.25242718446601936,0.3858858858858803,-0.13345870141986094,-0.8727421833996349,0.9286395237211226,3.5026544358342457,0.3115717790553271,0.8000682658379317,-0.48849648678260454,-1.808322783106022,-12.647841860208505,825.1887794652514,-0.4646371892839871,1.2179785729564062e-33,True,3.6742353617518254e-32,412,2664,True,True,Naive_recirc,10,8,True,23.174757281553394,8,21,-0.14905522419791611,25.242718446601938
V4_vs_no_interaction,V4,no_interaction,Klf2,3546,0.2438271604938277,0.3858858858858803,-0.1420587253920526,-0.9370982276050188,1.077846406614208,3.5026544358342457,0.3330279631935447,0.8000682658379317,-0.46704030264438695,-1.6129088547849795,-10.492742049261498,537.9449702334574,-0.4388511869979176,1.468203700580595e-23,True,3.392573177784365e-22,324,2664,True,True,Naive_recirc,10,9,True,22.555555555555593,9,21,0.17995442495890626,24.38271604938277
D4_vs_no_interaction,D4,no_interaction,Klf2,3554,0.3262711864406775,0.3858858858858803,-0.05961469944520281,-0.367073853496271,1.8946203928849839,3.5026544358342457,0.4862025622829296,0.8000682658379317,-0.3138657035550021,-0.8529460706843759,-5.231528222487952,307.20607383981826,-0.28991713052329793,3.117845881580671e-07,True,3.0164498343724863e-06,236,2664,True,True,Naive_recirc,10,10,True,28.491525423728778,10,21,1.4594696116062098,32.62711864406775
G4_vs_no_interaction,G4,no_interaction,Klf2,3442,0.2153846153846154,0.3858858858858803,-0.1705012705012649,-1.1611424797129934,1.1308207753561055,3.5026544358342457,0.3278293732734108,0.8000682658379317,-0.4722388925645209,-1.5494395754442865,-7.00236295822757,159.11569872257843,-0.4349810998593632,6.678928821577898e-11,True,1.2520639804958003e-09,130,2664,True,True,Naive_recirc,10,11,True,20.50769230769231,11,21,0.286814798257431,21.53846153846154
E1_vs_no_interaction,E1,no_interaction,Klf2,3448,0.30057803468208083,0.3858858858858803,-0.08530785120379947,-0.5349629951722675,1.43173991333323,3.5026544358342457,0.44460850889068043,0.8000682658379317,-0.35545975694725124,-1.2338889250234224,-5.585211572674485,217.9644737247325,-0.32802101300565795,6.913757450635146e-08,True,1.039349370284537e-06,173,2664,True,True,Naive_recirc,10,12,True,26.64161849710982,12,21,0.8180932474353863,30.057803468208082
CATNB_vs_no_interaction,CATNB,no_interaction,Klf2,3435,0.28472222222222215,0.3858858858858803,-0.10116366366365814,-0.6424525966682594,1.5562467961264548,3.5026544358342457,0.4339079593794844,0.8000682658379317,-0.36616030645844727,-1.1211426122822248,-5.11725584353371,172.10797283220796,-0.3367162019086827,8.219104446963329e-07,True,1.699800666833259e-05,144,2664,True,True,Naive_recirc,10,13,True,25.499999999999996,13,21,1.007919147346495,28.472222222222214
LCMV_vs_no_interaction,LCMV,no_interaction,Klf2,3423,0.307086614173228,0.3858858858858803,-0.07879927171265227,-0.4917447489167204,1.5570022837515234,3.5026544358342457,0.4740907883565689,0.8000682658379317,-0.32597747748136274,-1.1204846851280916,-4.3036384781306145,148.54394339849276,-0.29937613531599006,3.0340450672005107e-05,True,0.0005731188739465594,127,2664,True,True,Naive_recirc,10,14,True,27.110236220472416,14,21,1.009026869728476,30.7086614173228
TB_vs_no_interaction,TB,no_interaction,Klf2,3464,0.30674846625766883,0.3858858858858803,-0.07913741962821147,-0.49397795558748864,1.7580175653470131,3.5026544358342457,0.5076318301315944,0.8000682658379317,-0.29243643570633726,-0.9552961353215548,-4.135137570613705,195.86015516640364,-0.2688593445610903,5.259449042408585e-05,True,0.0006722654737540204,163,2664,True,True,Naive_recirc,10,15,True,27.085889570552155,15,21,1.2871474074175013,30.674846625766882
MCMV_vs_no_interaction,MCMV,no_interaction,Klf2,3369,0.20779220779220783,0.3858858858858803,-0.17809367809367246,-1.2242984370592456,0.9192505909053518,3.5026544358342457,0.28818928215980405,0.8000682658379317,-0.5118789836781277,-1.8215514828511052,-6.495421866078337,88.45085915645669,-0.4694984506202721,4.703261630670987e-09,True,8.650666825402374e-07,77,2664,True,True,Naive_recirc,10,16,True,19.961038961038966,16,21,-0.17132779145719734,20.779220779220783
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,S1pr1,1486,0.05012744265080763,0.22560060060060277,-0.17547315794979515,-2.261502153387822,0.07516432227116861,1.0673708718138506,0.03666024556320421,0.3672397691382254,-0.3305795235750212,-2.736482116010357,-23.510606739565524,2797.3640082680045,-0.8381223253905581,1.0905032638786443e-111,True,8.576565345792123e-111,8239,2664,True,True,Naive_recirc,11,0,True,8.609175870858149,0,20,-2.009784322228458,5.012744265080763
N4_vs_no_interaction,N4,no_interaction,S1pr1,986,0.06437768240343351,0.22560060060060277,-0.16122291819716927,-1.933077171342664,0.15460670204852028,1.0673708718138506,0.06517764248548681,0.3672397691382254,-0.3020621266527386,-2.1969206746002965,-15.49021469687408,1616.0458254915784,-0.4500716911623379,1.4443710486688185e-50,True,5.193170452259252e-49,466,2664,True,True,Naive_recirc,11,1,True,9.635193133047213,1,20,-0.9685550405841973,6.437768240343352
A2_vs_no_interaction,A2,no_interaction,S1pr1,978,0.0712328767123288,0.22560060060060277,-0.15436772388827397,-1.7953864631681242,0.18183372937903972,1.0673708718138506,0.07601929612745778,0.3672397691382254,-0.29122047301076764,-2.050346789349779,-13.385581268294981,973.8876309401513,-0.42736183424098606,1.245286521725029e-37,True,3.64063177233729e-36,365,2664,True,True,Naive_recirc,11,2,True,10.128767123287673,2,20,-0.6857012086862702,7.123287671232879
Y3_vs_no_interaction,Y3,no_interaction,S1pr1,989,0.06718346253229976,0.22560060060060277,-0.15841713806830302,-1.8753681791673578,0.25440942003397915,1.0673708718138506,0.09025877790002786,0.3672397691382254,-0.2769809912381976,-1.7197741200554568,-11.697222748080142,862.5888383533289,-0.4053976702364769,1.9273681870341767e-29,True,6.368401876738801e-28,387,2664,True,True,Naive_recirc,11,3,True,9.837209302325583,3,20,-0.047772111897896374,6.718346253229976
Q4_vs_no_interaction,Q4,no_interaction,S1pr1,985,0.06160164271047231,0.22560060060060277,-0.16399895789013047,-1.9921833581915356,0.14143622965838185,1.0673708718138506,0.06424744574167804,0.3672397691382254,-0.30299232339654736,-2.2735488890182123,-15.963155070419946,1812.2211512381216,-0.4531290251114691,8.952044585021378e-54,True,4.115757083601292e-52,487,2664,True,True,Naive_recirc,11,4,True,9.435318275154007,4,20,-1.1164298413548683,6.160164271047231
Q4R7_vs_no_interaction,Q4R7,no_interaction,S1pr1,970,0.0748898678414097,0.22560060060060277,-0.15071073275919306,-1.726226799676029,0.2145937250477939,1.0673708718138506,0.08646904808657466,0.3672397691382254,-0.2807707210516508,-1.8917011758629652,-10.456947892662528,416.54039694582997,-0.4039896328838371,6.990832762695261e-23,True,2.4509964791314288e-21,227,2664,True,True,Naive_recirc,11,5,True,10.392070484581499,5,20,-0.37955172229006096,7.4889867841409705
T4_vs_no_interaction,T4,no_interaction,S1pr1,990,0.08114558472553697,0.22560060060060277,-0.14445501587506582,-1.6139626024046654,0.2189965060100627,1.0673708718138506,0.08654372606986285,0.3672397691382254,-0.2806960430683626,-1.8716504484646768,-12.773466726047008,1083.6550300428523,-0.4135891403896732,6.604677003068537e-35,True,2.1123031678409914e-33,419,2664,True,True,Naive_recirc,11,6,True,10.842482100238662,6,20,-0.3408584375534704,8.114558472553696
Q7_vs_no_interaction,Q7,no_interaction,S1pr1,983,0.0962199312714777,0.22560060060060277,-0.12938066932912506,-1.3695472599724692,0.3198650158919173,1.0673708718138506,0.12410810810802744,0.3672397691382254,-0.24313166103019798,-1.47526548605812,-8.509764675033944,492.0803188463515,-0.35049556698332124,2.1166140610391868e-16,True,2.9259445634898744e-15,291,2664,True,True,Naive_recirc,11,7,True,11.927835051546394,7,20,0.42407322357962773,9.62199312714777
Q4H7_vs_no_interaction,Q4H7,no_interaction,S1pr1,987,0.08009708737864076,0.22560060060060277,-0.14550351322196203,-1.6322825111612589,0.21944927266744024,1.0673708718138506,0.08873862453021869,0.3672397691382254,-0.27850114460800673,-1.869604215745791,-12.639361515826883,1060.2632049265785,-0.4100680793497941,3.2756400138348065e-34,True,1.0522294815772423e-32,412,2664,True,True,Naive_recirc,11,8,True,10.766990291262134,8,20,-0.33690967980237096,8.009708737864075
V4_vs_no_interaction,V4,no_interaction,S1pr1,974,0.07716049382716049,0.22560060060060277,-0.14844010677344227,-1.684637399170019,0.20202083243682084,1.0673708718138506,0.08983019609168594,0.3672397691382254,-0.27740957304653946,-1.9505430051068984,-11.79877227888358,736.3073433432481,-0.4042698720780326,1.5034462971629264e-29,True,6.0456764737430405e-28,324,2664,True,True,Naive_recirc,11,9,True,10.555555555555555,9,20,-0.4931028971742054,7.716049382716049
D4_vs_no_interaction,D4,no_interaction,S1pr1,989,0.11864406779661021,0.22560060060060277,-0.10695653280399256,-1.0573714921180566,0.5103231966440065,1.0673708718138506,0.17094247244251434,0.3672397691382254,-0.19629729669571108,-0.9356176464295141,-5.3443749095573985,319.164366502866,-0.2792033393701163,1.7302056710648174e-07,True,1.7695373341360556e-06,236,2664,True,True,Naive_recirc,11,10,True,13.542372881355936,10,20,1.465469233881882,11.86440677966102
G4_vs_no_interaction,G4,no_interaction,S1pr1,959,0.09230769230769231,0.22560060060060277,-0.13329290829291046,-1.4298506782468676,0.2054564931557492,1.0673708718138506,0.1027689489683406,0.3672397691382254,-0.2644708201698848,-1.9342241621772684,-8.039209459254016,190.58680886608357,-0.3757361908546282,9.301632604826598e-14,True,2.8229091524159418e-12,130,2664,True,True,Naive_recirc,11,11,True,11.646153846153847,11,20,-0.46161128973747123,9.230769230769232
E1_vs_no_interaction,E1,no_interaction,S1pr1,978,0.13294797687861268,0.22560060060060277,-0.0926526237219901,-0.8819270041355052,0.4460886113303378,1.0673708718138506,0.16960908347970235,0.3672397691382254,-0.19763068565852307,-1.0960560008638371,-4.956634151827443,222.50465263433253,-0.28024283549262596,1.4208453717332906e-06,True,1.5989423215764716e-05,173,2664,True,True,Naive_recirc,11,12,True,14.572254335260112,12,20,1.1558601704557225,13.294797687861267
CATNB_vs_no_interaction,CATNB,no_interaction,S1pr1,962,0.08333333333333336,0.22560060060060277,-0.1422672672672694,-1.5763409367187324,0.29361904344546474,1.0673708718138506,0.11359833614701643,0.3672397691382254,-0.253641432991209,-1.5683910500826546,-6.875249387626203,193.83919875800996,-0.3600655550344145,8.273617708471203e-11,True,5.564161124089634e-09,144,2664,True,True,Naive_recirc,11,13,True,11.000000000000002,13,20,0.244362338608716,8.333333333333336
LCMV_vs_no_interaction,LCMV,no_interaction,S1pr1,957,0.11023622047244094,0.22560060060060277,-0.11536438012816183,-1.168429512540474,0.34438574640954717,1.0673708718138506,0.148305914349133,0.3672397691382254,-0.2189338547890924,-1.3933785273136048,-5.277247126406252,159.69216663961694,-0.3098077362266119,4.2185243956067333e-07,True,1.876610577385655e-05,127,2664,True,True,Naive_recirc,11,14,True,12.937007874015748,14,20,0.5820961894290088,11.023622047244094
TB_vs_no_interaction,TB,no_interaction,S1pr1,981,0.16564417177914112,0.22560060060060277,-0.059956428821461655,-0.5299501874292465,0.5267059649027676,1.0673708718138506,0.20735790746532634,0.3672397691382254,-0.15988186167289908,-0.8974023460385098,-3.6607963748155203,200.34519815321576,-0.22601728169281995,0.00032162047174375897,True,0.003066844307074122,163,2664,True,True,Naive_recirc,11,15,True,16.926380368098158,15,20,1.53921595987097,16.564417177914113
MCMV_vs_no_interaction,MCMV,no_interaction,S1pr1,957,0.10389610389610392,0.22560060060060277,-0.12170449670449886,-1.256712871912344,0.5024237044991955,1.0673708718138506,0.1793989760501769,0.3672397691382254,-0.18784079308804852,-0.9544125315221258,-2.9886075805943495,83.99642599012948,-0.2636487904642687,0.003674331001366617,True,0.026903974398495772,77,2664,True,True,Naive_recirc,11,16,True,12.480519480519483,16,20,1.4291994354833457,10.389610389610391
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Il7r,5111,0.2559776671926156,0.2635135135135152,-0.007535846320899597,-0.05479810967450805,0.27483926519166874,1.3548678461067702,0.15816401715831727,0.4302283659821492,-0.2720643488238319,-1.9565441195887654,-17.43049470588845,2989.2756439451246,-0.56054796844757,7.0407590645424e-65,True,3.660968564983958e-64,8239,2664,True,True,Naive_recirc,12,0,True,23.430392037868323,0,19,-1.8248824860854644,25.59776671926156
N4_vs_no_interaction,N4,no_interaction,Il7r,1459,0.19957081545064345,0.2635135135135152,-0.06394269806287176,-0.5027442756336283,0.3017276584109096,1.3548678461067702,0.14376000141821565,0.4302283659821492,-0.28646836456393354,-1.8565984133811808,-12.489182437888752,1326.6577146743384,-0.38920923702655114,6.365317450642982e-34,True,8.807520880685596e-33,466,2664,True,True,Naive_recirc,12,1,True,19.36909871244633,1,19,-1.5902487085613959,19.957081545064344
A2_vs_no_interaction,A2,no_interaction,Il7r,1423,0.17534246575342452,0.2635135135135152,-0.08817104776009069,-0.7224868714770446,0.39659315457213473,1.3548678461067702,0.16834446492783162,0.4302283659821492,-0.2618839010543176,-1.5507518313874706,-9.395815353329464,716.7698289729609,-0.3491441569561814,7.430436259078386e-20,True,6.746693230238192e-19,365,2664,True,True,Naive_recirc,12,2,True,17.624657534246566,2,19,-0.8722394853641395,17.53424657534245
