ID,gene,UMI_count
17061_2,SMAGP_P1P2,21
17061_3,SMAGP_P1P2,24
17062_1,SMAP1_P1P2,112
17062_2,SMAP1_P1P2,97
17062_3,SMAP1_P1P2,50
17063_1,SMAP2_P1,151
17063_2,SMAP2_P1,62
17063_3,SMAP2_P1,50
17064_1,SMAP2_P2,224
17064_2,SMAP2_P2,152
17064_3,SMAP2_P2,245
17065_1,SMARCA1_P1P2,128
17065_2,SMARCA1_P1P2,50
17065_3,SMARCA1_P1P2,82
17066_1,SMARCA2_P1P2,115
17066_2,SMARCA2_P1P2,54
17066_3,SMARCA2_P1P2,66
17067_1,SMARCA4_P1P2,61
17067_2,SMARCA4_P1P2,74
17067_3,SMARCA4_P1P2,408
17068_1,SMARCA5_P1P2,12
17068_2,SMARCA5_P1P2,79
17068_3,SMARCA5_P1P2,52
17069_1,SMARCAD1_P1P2,310
17069_2,SMARCAD1_P1P2,118
17069_3,SMARCAD1_P1P2,101
17070_1,SMARCAL1_P1P2,80
17070_2,SMARCAL1_P1P2,25
17070_3,SMARCAL1_P1P2,10
17071_1,SMARCB1_P1,54
17071_2,SMARCB1_P1,30
17071_3,SMARCB1_P1,10
17072_1,SMARCB1_P2,86
17072_2,SMARCB1_P2,27
17072_3,SMARCB1_P2,160
17073_1,SMARCC1_P1P2,29
17073_2,SMARCC1_P1P2,104
17073_3,SMARCC1_P1P2,126
17074_1,SMARCC2_P1P2,52
17074_2,SMARCC2_P1P2,115
17074_3,SMARCC2_P1P2,108
17075_1,SMARCD1_P1P2,56
17075_2,SMARCD1_P1P2,74
17075_3,SMARCD1_P1P2,18
17076_1,SMARCD2_P1P2,74
17076_2,SMARCD2_P1P2,39
17076_3,SMARCD2_P1P2,33
17077_1,SMARCD3_P1,28
17077_2,SMARCD3_P1,101
17077_3,SMARCD3_P1,84
17078_1,SMARCD3_P2,71
17078_2,SMARCD3_P2,197
17078_3,SMARCD3_P2,64
17079_1,SMARCE1_P1P2,42
17079_2,SMARCE1_P1P2,52
17079_3,SMARCE1_P1P2,14
17080_1,SMC1A_P1P2,7
17080_2,SMC1A_P1P2,5
17080_3,SMC1A_P1P2,52
17081_1,SMC1B_P1P2,20
17081_2,SMC1B_P1P2,37
17081_3,SMC1B_P1P2,27
17082_1,SMC2_P1P2,42
17082_2,SMC2_P1P2,23
17082_3,SMC2_P1P2,8
17083_1,SMC3_P1P2,49
17083_2,SMC3_P1P2,44
17083_3,SMC3_P1P2,45
17084_1,SMC4_P1,31
17084_2,SMC4_P1,26
17084_3,SMC4_P1,5
17085_1,SMC4_P2,100
17085_2,SMC4_P2,212
17085_3,SMC4_P2,232
17086_1,SMC5_P1P2,79
17086_2,SMC5_P1P2,55
17086_3,SMC5_P1P2,131
17087_1,SMC6_P1P2,31
17087_2,SMC6_P1P2,59
17087_3,SMC6_P1P2,35
17088_1,SMCHD1_P1P2,54
17088_2,SMCHD1_P1P2,140
17088_3,SMCHD1_P1P2,125
17089_1,SMCO1_P1P2,88
17089_2,SMCO1_P1P2,30
17089_3,SMCO1_P1P2,133
17090_1,SMCO2_P1P2,224
17090_2,SMCO2_P1P2,93
17090_3,SMCO2_P1P2,277
17091_1,SMCO3_P1P2,203
17091_2,SMCO3_P1P2,220
17091_3,SMCO3_P1P2,304
17092_1,SMCO4_P1P2,31
17092_2,SMCO4_P1P2,73
17092_3,SMCO4_P1P2,11
17093_1,SMCP_P1P2,258
17093_2,SMCP_P1P2,155
17093_3,SMCP_P1P2,72
17094_1,SMCR8_P1P2,270
17094_2,SMCR8_P1P2,42
17094_3,SMCR8_P1P2,225
17095_1,SMCR9_NM_001243312,161
17095_2,SMCR9_NM_001243312,136
17095_3,SMCR9_NM_001243312,101
17096_1,SMDT1_P1P2,79
17096_2,SMDT1_P1P2,34
17096_3,SMDT1_P1P2,134
17097_1,SMEK1_P1P2,126
17097_2,SMEK1_P1P2,157
17097_3,SMEK1_P1P2,30
17098_1,SMEK2_P1P2,57
17098_2,SMEK2_P1P2,131
17098_3,SMEK2_P1P2,124
17099_1,SMG1_P1P2,18
17099_2,SMG1_P1P2,46
17099_3,SMG1_P1P2,20
17100_1,SMG5_P1P2,22
17100_2,SMG5_P1P2,39
17100_3,SMG5_P1P2,29
17101_1,SMG6_P1P2,37
17101_2,SMG6_P1P2,30
17101_3,SMG6_P1P2,11
17102_1,SMG7_P1P2,194
17102_2,SMG7_P1P2,92
17102_3,SMG7_P1P2,165
17103_1,SMG8_P1P2,96
17103_2,SMG8_P1P2,27
17103_3,SMG8_P1P2,77
17104_1,SMG9_P1P2,101
17104_2,SMG9_P1P2,81
17104_3,SMG9_P1P2,40
17105_1,SMIM1_P1P2,35
17105_2,SMIM1_P1P2,163
17105_3,SMIM1_P1P2,333
17106_1,SMIM10_P1P2,44
17106_2,SMIM10_P1P2,39
17106_3,SMIM10_P1P2,37
17107_1,SMIM10L1_CP,88
17107_2,SMIM10L1_CP,112
17107_3,SMIM10L1_CP,156
17108_1,SMIM11_P1P2,271
17108_2,SMIM11_P1P2,150
17108_3,SMIM11_P1P2,65
17109_1,SMIM12_P1P2,22
17109_2,SMIM12_P1P2,8
17109_3,SMIM12_P1P2,25
17110_1,SMIM13_P1P2,130
17110_2,SMIM13_P1P2,22
17110_3,SMIM13_P1P2,295
17111_1,SMIM14_P1P2,84
17111_2,SMIM14_P1P2,74
17111_3,SMIM14_P1P2,28
17112_1,SMIM15_P1P2,173
17112_2,SMIM15_P1P2,77
17112_3,SMIM15_P1P2,275
17113_1,SMIM17_P1P2,83
17113_2,SMIM17_P1P2,176
17113_3,SMIM17_P1P2,212
17114_1,SMIM18_P1P2,123
17114_2,SMIM18_P1P2,64
17114_3,SMIM18_P1P2,30
17115_1,SMIM19_P1P2,106
17115_2,SMIM19_P1P2,167
17115_3,SMIM19_P1P2,47
17116_1,SMIM2_ENST00000400419.1,330
17116_2,SMIM2_ENST00000400419.1,167
17116_3,SMIM2_ENST00000400419.1,53
17117_1,SMIM20_P1P2,309
17117_2,SMIM20_P1P2,70
17117_3,SMIM20_P1P2,49
17118_1,SMIM21_P1P2,262
17118_2,SMIM21_P1P2,65
17118_3,SMIM21_P1P2,171
17119_1,SMIM22_P1P2,90
17119_2,SMIM22_P1P2,73
17119_3,SMIM22_P1P2,57
17120_1,SMIM23_CP,56
17120_2,SMIM23_CP,71
17120_3,SMIM23_CP,73
17121_1,SMIM24_CP,127
17121_2,SMIM24_CP,150
17121_3,SMIM24_CP,128
17122_1,SMIM29_CP,71
17122_2,SMIM29_CP,109
17122_3,SMIM29_CP,30
17123_1,SMIM3_P1P2,102
17123_2,SMIM3_P1P2,49
17123_3,SMIM3_P1P2,76
17124_1,SMIM4_P1P2,44
17124_2,SMIM4_P1P2,199
17124_3,SMIM4_P1P2,132
17125_1,SMIM5_P1,221
17125_2,SMIM5_P1,398
17125_3,SMIM5_P1,163
17126_1,SMIM5_P2,180
17126_2,SMIM5_P2,109
17126_3,SMIM5_P2,26
17127_1,SMIM6_P1P2,99
17127_2,SMIM6_P1P2,220
17127_3,SMIM6_P1P2,185
17128_1,SMIM7_P1P2,32
17128_2,SMIM7_P1P2,38
17128_3,SMIM7_P1P2,53
17129_1,SMIM8_P1P2,98
17129_2,SMIM8_P1P2,71
17129_3,SMIM8_P1P2,32
17130_1,SMIM9_ENST00000369529.1,89
17130_2,SMIM9_ENST00000369529.1,55
17130_3,SMIM9_ENST00000369529.1,138
17131_1,SMKR1_P1P2,29
17131_2,SMKR1_P1P2,130
17131_3,SMKR1_P1P2,53
17132_1,SMLR1_P1P2,46
17132_2,SMLR1_P1P2,69
17132_3,SMLR1_P1P2,47
17133_1,SMN1_ENST00000380707.4,20
17133_2,SMN1_ENST00000380707.4,46
17133_3,SMN1_ENST00000380707.4,13
17134_1,SMN2_ENST00000380743.4,36
17134_2,SMN2_ENST00000380743.4,15
17134_3,SMN2_ENST00000380743.4,11
17135_1,SMNDC1_P1P2,60
17135_2,SMNDC1_P1P2,14
17135_3,SMNDC1_P1P2,6
17136_1,SMO_P1P2,58
17136_2,SMO_P1P2,156
17136_3,SMO_P1P2,83
17137_1,SMOC1_P1P2,82
17137_2,SMOC1_P1P2,123
17137_3,SMOC1_P1P2,50
17138_1,SMOC2_P1P2,47
17138_2,SMOC2_P1P2,143
17138_3,SMOC2_P1P2,67
17139_1,SMOX_P1P2,43
17139_2,SMOX_P1P2,51
17139_3,SMOX_P1P2,77
17140_1,SMPD1_P1P2,78
17140_2,SMPD1_P1P2,109
17140_3,SMPD1_P1P2,89
17141_1,SMPD2_P1P2,25
17141_2,SMPD2_P1P2,55
17141_3,SMPD2_P1P2,25
17142_1,SMPD3_P1P2,188
17142_2,SMPD3_P1P2,235
17142_3,SMPD3_P1P2,76
17143_1,SMPD4_P1P2,117
17143_2,SMPD4_P1P2,55
17143_3,SMPD4_P1P2,69
17144_1,SMPDL3A_P1P2,334
17144_2,SMPDL3A_P1P2,95
17144_3,SMPDL3A_P1P2,220
17145_1,SMPDL3B_P1P2,72
17145_2,SMPDL3B_P1P2,92
17145_3,SMPDL3B_P1P2,67
17146_1,SMPX_P1P2,69
17146_2,SMPX_P1P2,73
17146_3,SMPX_P1P2,54
17147_1,SMR3A_P1P2,185
17147_2,SMR3A_P1P2,164
17147_3,SMR3A_P1P2,118
17148_1,SMR3B_P1P2,84
17148_2,SMR3B_P1P2,182
17148_3,SMR3B_P1P2,73
17149_1,SMS_P1P2,167
17149_2,SMS_P1P2,90
17149_3,SMS_P1P2,108
17150_1,SMTN_P1P2,209
17150_2,SMTN_P1P2,221
17150_3,SMTN_P1P2,247
17151_1,SMTNL1_ENST00000399154.2,118
17151_2,SMTNL1_ENST00000399154.2,41
17151_3,SMTNL1_ENST00000399154.2,54
17152_1,SMTNL2_P1P2,134
17152_2,SMTNL2_P1P2,209
17152_3,SMTNL2_P1P2,24
17153_1,SMU1_P1P2,3
17153_2,SMU1_P1P2,6
17153_3,SMU1_P1P2,4
17154_1,SMUG1_P1P2,81
17154_2,SMUG1_P1P2,73
17154_3,SMUG1_P1P2,52
17155_1,SMURF1_P1P2,59
17155_2,SMURF1_P1P2,39
17155_3,SMURF1_P1P2,108
17156_1,SMURF2_P1P2,66
17156_2,SMURF2_P1P2,53
17156_3,SMURF2_P1P2,25
17157_1,SMYD1_P1P2,168
17157_2,SMYD1_P1P2,135
17157_3,SMYD1_P1P2,234
17158_1,SMYD2_P1P2,41
17158_2,SMYD2_P1P2,17
17158_3,SMYD2_P1P2,147
17159_1,SMYD3_P1P2,53
17159_2,SMYD3_P1P2,27
17159_3,SMYD3_P1P2,97
17160_1,SMYD4_P1P2,41
17160_2,SMYD4_P1P2,43
17160_3,SMYD4_P1P2,18
17161_1,SMYD5_P1P2,77
17161_2,SMYD5_P1P2,110
17161_3,SMYD5_P1P2,265
17162_1,SNAI1_P1P2,160
17162_2,SNAI1_P1P2,81
17162_3,SNAI1_P1P2,132
17163_1,SNAI2_P1P2,7
17163_2,SNAI2_P1P2,25
17163_3,SNAI2_P1P2,34
17164_1,SNAI3_P1P2,46
17164_2,SNAI3_P1P2,4
17164_3,SNAI3_P1P2,30
17165_1,SNAP23_P1P2,92
17165_2,SNAP23_P1P2,33
17165_3,SNAP23_P1P2,34
17166_1,SNAP25_P1P2,24
17166_2,SNAP25_P1P2,24
17166_3,SNAP25_P1P2,32
17167_1,SNAP29_P1P2,34
17167_2,SNAP29_P1P2,9
17167_3,SNAP29_P1P2,69
17168_1,SNAP47_P1,20
17168_2,SNAP47_P1,25
17168_3,SNAP47_P1,110
17169_1,SNAP47_P2,22
17169_2,SNAP47_P2,27
17169_3,SNAP47_P2,50
17170_1,SNAP91_P1P2,50
17170_2,SNAP91_P1P2,118
17170_3,SNAP91_P1P2,293
17171_1,SNAPC1_P1P2,4
17171_2,SNAPC1_P1P2,23
17171_3,SNAPC1_P1P2,17
17172_1,SNAPC2_P1P2,63
17172_2,SNAPC2_P1P2,52
17172_3,SNAPC2_P1P2,65
17173_1,SNAPC3_P1P2,9
17173_2,SNAPC3_P1P2,15
17173_3,SNAPC3_P1P2,10
17174_1,SNAPC4_P1P2,118
17174_2,SNAPC4_P1P2,55
17174_3,SNAPC4_P1P2,205
17175_1,SNAPC5_P1P2,14
17175_2,SNAPC5_P1P2,43
17175_3,SNAPC5_P1P2,26
17176_1,SNAPIN_P1P2,190
17176_2,SNAPIN_P1P2,150
17176_3,SNAPIN_P1P2,19
17177_1,SNCA_P1P2,74
17177_2,SNCA_P1P2,87
17177_3,SNCA_P1P2,49
17178_1,SNCAIP_P1P2,116
17178_2,SNCAIP_P1P2,46
17178_3,SNCAIP_P1P2,68
17179_1,SNCB_P1P2,152
17179_2,SNCB_P1P2,48
17179_3,SNCB_P1P2,93
17180_1,SNCG_P1P2,26
17180_2,SNCG_P1P2,40
17180_3,SNCG_P1P2,118
17181_1,SND1_P1P2,138
17181_2,SND1_P1P2,147
17181_3,SND1_P1P2,72
17182_1,SNED1_P1P2,87
17182_2,SNED1_P1P2,124
17182_3,SNED1_P1P2,95
17183_1,SNF8_P1P2,27
17183_2,SNF8_P1P2,25
17183_3,SNF8_P1P2,46
17184_1,SNIP1_P1P2,23
17184_2,SNIP1_P1P2,29
17184_3,SNIP1_P1P2,27
17185_1,SNN_P1P2,77
17185_2,SNN_P1P2,84
17185_3,SNN_P1P2,91
17186_1,SNPH_P1P2,32
17186_2,SNPH_P1P2,77
17186_3,SNPH_P1P2,156
17187_1,SNRK_P1P2,96
17187_2,SNRK_P1P2,47
17187_3,SNRK_P1P2,170
17188_1,SNRNP200_P1P2,7
17188_2,SNRNP200_P1P2,24
17188_3,SNRNP200_P1P2,33
17189_1,SNRNP25_P1P2,41
17189_2,SNRNP25_P1P2,13
17189_3,SNRNP25_P1P2,66
17190_1,SNRNP27_P1P2,34
17190_2,SNRNP27_P1P2,75
17190_3,SNRNP27_P1P2,25
17191_1,SNRNP35_P1P2,70
17191_2,SNRNP35_P1P2,71
17191_3,SNRNP35_P1P2,54
17192_1,SNRNP40_P1P2,28
17192_2,SNRNP40_P1P2,37
17192_3,SNRNP40_P1P2,23
17193_1,SNRNP48_P1P2,10
17193_2,SNRNP48_P1P2,4
17193_3,SNRNP48_P1P2,7
17194_1,SNRNP70_P1P2,25
17194_2,SNRNP70_P1P2,17
17194_3,SNRNP70_P1P2,10
17195_1,SNRPA_P1P2,88
17195_2,SNRPA_P1P2,68
17195_3,SNRPA_P1P2,12
17196_1,SNRPA1_P1P2,57
17196_2,SNRPA1_P1P2,6
17196_3,SNRPA1_P1P2,12
17197_1,SNRPB_P1P2,13
17197_2,SNRPB_P1P2,7
17197_3,SNRPB_P1P2,16
17198_1,SNRPB2_P1P2,368
17198_2,SNRPB2_P1P2,73
17198_3,SNRPB2_P1P2,50
17199_1,SNRPC_P1P2,29
17199_2,SNRPC_P1P2,21
17199_3,SNRPC_P1P2,20
17200_1,SNRPD1_P1P2,28
17200_2,SNRPD1_P1P2,39
17200_3,SNRPD1_P1P2,27
17201_1,SNRPD2_P1P2,32
17201_2,SNRPD2_P1P2,39
17201_3,SNRPD2_P1P2,20
17202_1,SNRPD3_P1P2,54
17202_2,SNRPD3_P1P2,43
17202_3,SNRPD3_P1P2,29
17203_1,SNRPE_P1P2,7
17203_2,SNRPE_P1P2,23
17203_3,SNRPE_P1P2,48
17204_1,SNRPF_P1P2,37
17204_2,SNRPF_P1P2,35
17204_3,SNRPF_P1P2,17
17205_1,SNRPG_P1P2,22
17205_2,SNRPG_P1P2,18
17205_3,SNRPG_P1P2,6
17206_1,SNRPN_P1P2,135
17206_2,SNRPN_P1P2,117
17206_3,SNRPN_P1P2,58
17207_1,SNTA1_P1P2,48
17207_2,SNTA1_P1P2,69
17207_3,SNTA1_P1P2,43
17208_1,SNTB1_P1P2,224
17208_2,SNTB1_P1P2,35
17208_3,SNTB1_P1P2,74
17209_1,SNTB2_P1P2,307
17209_2,SNTB2_P1P2,597
17209_3,SNTB2_P1P2,466
17210_1,SNTG1_P1P2,233
17210_2,SNTG1_P1P2,106
17210_3,SNTG1_P1P2,43
17211_1,SNTG2_P1P2,80
17211_2,SNTG2_P1P2,29
17211_3,SNTG2_P1P2,24
17212_1,SNTN_P1P2,30
17212_2,SNTN_P1P2,26
17212_3,SNTN_P1P2,66
17213_1,SNUPN_P1P2,56
17213_2,SNUPN_P1P2,95
17213_3,SNUPN_P1P2,64
17214_1,SNURF_P1,95
17214_2,SNURF_P1,32
17214_3,SNURF_P1,144
17215_1,SNURF_P2,259
17215_2,SNURF_P2,172
17215_3,SNURF_P2,121
17216_1,SNW1_P1,42
17216_2,SNW1_P1,24
17216_3,SNW1_P1,52
17217_1,SNW1_P2,71
17217_2,SNW1_P2,43
17217_3,SNW1_P2,14
17218_1,SNX1_P1P2,72
17218_2,SNX1_P1P2,165
17218_3,SNX1_P1P2,101
17219_1,SNX10_P1P2,86
17219_2,SNX10_P1P2,42
17219_3,SNX10_P1P2,35
17220_1,SNX11_P1P2,115
17220_2,SNX11_P1P2,51
17220_3,SNX11_P1P2,108
17221_1,SNX12_P1P2,94
17221_2,SNX12_P1P2,123
17221_3,SNX12_P1P2,71
17222_1,SNX13_P1P2,204
17222_2,SNX13_P1P2,300
17222_3,SNX13_P1P2,502
17223_1,SNX14_P1P2,86
17223_2,SNX14_P1P2,52
17223_3,SNX14_P1P2,72
17224_1,SNX15_P1,49
17224_2,SNX15_P1,25
17224_3,SNX15_P1,20
17225_1,SNX15_P2,49
17225_2,SNX15_P2,89
17225_3,SNX15_P2,92
17226_1,SNX16_P1P2,173
17226_2,SNX16_P1P2,97
17226_3,SNX16_P1P2,96
17227_1,SNX17_P1P2,43
17227_2,SNX17_P1P2,121
17227_3,SNX17_P1P2,116
17228_1,SNX18_P1P2,221
17228_2,SNX18_P1P2,120
17228_3,SNX18_P1P2,161
17229_1,SNX19_P1P2,67
17229_2,SNX19_P1P2,147
17229_3,SNX19_P1P2,36
17230_1,SNX2_P1P2,96
17230_2,SNX2_P1P2,25
17230_3,SNX2_P1P2,51
17231_1,SNX20_P1P2,75
17231_2,SNX20_P1P2,173
17231_3,SNX20_P1P2,75
17232_1,SNX21_P1P2,147
17232_2,SNX21_P1P2,154
17232_3,SNX21_P1P2,130
17233_1,SNX22_P1P2,67
17233_2,SNX22_P1P2,39
17233_3,SNX22_P1P2,36
17234_1,SNX24_P1P2,105
17234_2,SNX24_P1P2,141
17234_3,SNX24_P1P2,48
17235_1,SNX25_P1P2,112
17235_2,SNX25_P1P2,54
17235_3,SNX25_P1P2,76
17236_1,SNX27_P1P2,57
17236_2,SNX27_P1P2,101
17236_3,SNX27_P1P2,277
17237_1,"SNX29_ENST00000306030.3,ENST00000323433.4",79
17237_2,"SNX29_ENST00000306030.3,ENST00000323433.4",100
17237_3,"SNX29_ENST00000306030.3,ENST00000323433.4",295
17238_1,SNX3_P1P2,139
17238_2,SNX3_P1P2,65
17238_3,SNX3_P1P2,192
17239_1,SNX30_P1P2,63
17239_2,SNX30_P1P2,37
17239_3,SNX30_P1P2,128
17240_1,SNX31_P1P2,48
17240_2,SNX31_P1P2,28
17240_3,SNX31_P1P2,35
17241_1,SNX32_P1P2,65
17241_2,SNX32_P1P2,63
17241_3,SNX32_P1P2,24
17242_1,SNX33_P1P2,88
17242_2,SNX33_P1P2,61
17242_3,SNX33_P1P2,91
17243_1,SNX4_P1P2,211
17243_2,SNX4_P1P2,127
17243_3,SNX4_P1P2,188
17244_1,SNX5_P1P2,63
17244_2,SNX5_P1P2,7
17244_3,SNX5_P1P2,33
17245_1,SNX6_P1P2,87
17245_2,SNX6_P1P2,174
17245_3,SNX6_P1P2,176
17246_1,SNX7_P1P2,113
17246_2,SNX7_P1P2,292
17246_3,SNX7_P1P2,295
17247_1,SNX8_P1P2,37
17247_2,SNX8_P1P2,78
17247_3,SNX8_P1P2,154
17248_1,SNX9_P1P2,43
17248_2,SNX9_P1P2,139
17248_3,SNX9_P1P2,128
17249_1,SOAT1_P1P2,31
17249_2,SOAT1_P1P2,157
17249_3,SOAT1_P1P2,19
17250_1,SOAT2_P1P2,46
17250_2,SOAT2_P1P2,39
17250_3,SOAT2_P1P2,95
17251_1,SOBP_P1P2,44
17251_2,SOBP_P1P2,23
17251_3,SOBP_P1P2,21
17252_1,SOCS1_P1P2,233
17252_2,SOCS1_P1P2,65
17252_3,SOCS1_P1P2,97
17253_1,SOCS2_P1P2,153
17253_2,SOCS2_P1P2,85
17253_3,SOCS2_P1P2,111
17254_1,SOCS3_P1P2,16
17254_2,SOCS3_P1P2,19
17254_3,SOCS3_P1P2,17
17255_1,SOCS4_P1P2,583
17255_2,SOCS4_P1P2,94
17255_3,SOCS4_P1P2,63
17256_1,SOCS5_P1P2,176
17256_2,SOCS5_P1P2,51
17256_3,SOCS5_P1P2,198
17257_1,SOCS6_P1P2,88
17257_2,SOCS6_P1P2,36
17257_3,SOCS6_P1P2,56
17258_1,SOCS7_P1P2,49
17258_2,SOCS7_P1P2,77
17258_3,SOCS7_P1P2,50
17259_1,SOD1_P1P2,67
17259_2,SOD1_P1P2,48
17259_3,SOD1_P1P2,58
17260_1,SOD2_P1P2,67
17260_2,SOD2_P1P2,139
17260_3,SOD2_P1P2,82
17261_1,SOD3_P1P2,33
17261_2,SOD3_P1P2,150
17261_3,SOD3_P1P2,188
17262_1,SOGA1_P1P2,43
17262_2,SOGA1_P1P2,52
17262_3,SOGA1_P1P2,53
17263_1,"SOGA2_ENST00000359865.3,ENST00000400050.3",69
17263_2,"SOGA2_ENST00000359865.3,ENST00000400050.3",204
17263_3,"SOGA2_ENST00000359865.3,ENST00000400050.3",91
17264_1,SOGA2_ENST00000517570.1,47
17264_2,SOGA2_ENST00000517570.1,160
17264_3,SOGA2_ENST00000517570.1,81
17265_1,SOGA3_P1P2,239
17265_2,SOGA3_P1P2,110
17265_3,SOGA3_P1P2,116
17266_1,SOHLH1_P1P2,139
17266_2,SOHLH1_P1P2,124
17266_3,SOHLH1_P1P2,230
17267_1,SOHLH2_ENST00000379881.3,309
17267_2,SOHLH2_ENST00000379881.3,550
17267_3,SOHLH2_ENST00000379881.3,300
17268_1,SON_P1,16
17268_2,SON_P1,9
17268_3,SON_P1,24
17269_1,SON_P2,173
17269_2,SON_P2,186
17269_3,SON_P2,136
17270_1,SORBS1_P1,43
17270_2,SORBS1_P1,53
17270_3,SORBS1_P1,105
17271_1,SORBS1_P2,267
17271_2,SORBS1_P2,97
17271_3,SORBS1_P2,230
17272_1,SORBS2_P1,121
17272_2,SORBS2_P1,97
17272_3,SORBS2_P1,130
17273_1,SORBS2_P2,170
17273_2,SORBS2_P2,214
17273_3,SORBS2_P2,321
17274_1,SORBS3_P1P2,95
17274_2,SORBS3_P1P2,46
17274_3,SORBS3_P1P2,46
17275_1,SORCS1_P1P2,217
17275_2,SORCS1_P1P2,95
17275_3,SORCS1_P1P2,77
17276_1,SORCS2_P1P2,33
17276_2,SORCS2_P1P2,99
17276_3,SORCS2_P1P2,49
17277_1,SORCS3_P1P2,83
17277_2,SORCS3_P1P2,79
17277_3,SORCS3_P1P2,76
17278_1,SORD_P1P2,120
17278_2,SORD_P1P2,40
17278_3,SORD_P1P2,53
17279_1,SORL1_P1P2,137
17279_2,SORL1_P1P2,100
17279_3,SORL1_P1P2,267
17280_1,SORT1_P1P2,47
17280_2,SORT1_P1P2,30
17280_3,SORT1_P1P2,41
17281_1,SOS1_P1P2,45
17281_2,SOS1_P1P2,47
17281_3,SOS1_P1P2,48
17282_1,SOS2_P1P2,168
17282_2,SOS2_P1P2,104
17282_3,SOS2_P1P2,172
17283_1,SOST_P1P2,299
17283_2,SOST_P1P2,35
17283_3,SOST_P1P2,181
17284_1,SOSTDC1_P1P2,133
17284_2,SOSTDC1_P1P2,61
17284_3,SOSTDC1_P1P2,260
17285_1,SOWAHA_P1P2,98
17285_2,SOWAHA_P1P2,85
17285_3,SOWAHA_P1P2,86
17286_1,SOWAHB_P1P2,87
17286_2,SOWAHB_P1P2,38
17286_3,SOWAHB_P1P2,32
17287_1,SOWAHC_P1P2,62
17287_2,SOWAHC_P1P2,93
17287_3,SOWAHC_P1P2,93
17288_1,SOWAHD_P1P2,66
17288_2,SOWAHD_P1P2,39
17288_3,SOWAHD_P1P2,31
17289_1,SOX1_P1P2,98
17289_2,SOX1_P1P2,13
17289_3,SOX1_P1P2,54
17290_1,SOX10_P1P2,201
17290_2,SOX10_P1P2,173
17290_3,SOX10_P1P2,276
17291_1,SOX11_P1P2,46
17291_2,SOX11_P1P2,17
17291_3,SOX11_P1P2,48
17292_1,SOX12_P1P2,233
17292_2,SOX12_P1P2,33
17292_3,SOX12_P1P2,163
17293_1,SOX13_P1P2,30
17293_2,SOX13_P1P2,46
17293_3,SOX13_P1P2,39
17294_1,SOX14_P1P2,41
17294_2,SOX14_P1P2,43
17294_3,SOX14_P1P2,349
17295_1,SOX15_P1P2,121
17295_2,SOX15_P1P2,188
17295_3,SOX15_P1P2,56
17296_1,SOX17_P1P2,36
17296_2,SOX17_P1P2,33
17296_3,SOX17_P1P2,10
17297_1,SOX18_P1P2,70
17297_2,SOX18_P1P2,67
17297_3,SOX18_P1P2,125
17298_1,SOX2_P1P2,63
17298_2,SOX2_P1P2,69
17298_3,SOX2_P1P2,37
17299_1,SOX21_P1P2,245
17299_2,SOX21_P1P2,317
17299_3,SOX21_P1P2,185
17300_1,SOX3_P1P2,17
17300_2,SOX3_P1P2,13
17300_3,SOX3_P1P2,101
17301_1,SOX30_P1,153
17301_2,SOX30_P1,38
17301_3,SOX30_P1,133
17302_1,SOX30_P2,46
17302_2,SOX30_P2,27
17302_3,SOX30_P2,43
17303_1,SOX4_P1,177
17303_2,SOX4_P1,27
17303_3,SOX4_P1,136
17304_1,SOX4_P2,291
17304_2,SOX4_P2,66
17304_3,SOX4_P2,117
17305_1,SOX5_ENST00000309359.1,31
17305_2,SOX5_ENST00000309359.1,74
17305_3,SOX5_ENST00000309359.1,159
17306_1,SOX5_ENST00000546136.1,202
17306_2,SOX5_ENST00000546136.1,105
17306_3,SOX5_ENST00000546136.1,87
17307_1,SOX6_ENST00000316399.6,90
17307_2,SOX6_ENST00000316399.6,162
17307_3,SOX6_ENST00000316399.6,47
17308_1,"SOX6_ENST00000352083.6,ENST00000396356.3",195
17308_2,"SOX6_ENST00000352083.6,ENST00000396356.3",36
17308_3,"SOX6_ENST00000352083.6,ENST00000396356.3",190
17309_1,SOX6_ENST00000528429.1,74
17309_2,SOX6_ENST00000528429.1,249
17309_3,SOX6_ENST00000528429.1,350
17310_1,SOX7_P1P2,48
17310_2,SOX7_P1P2,77
17310_3,SOX7_P1P2,64
17311_1,SOX8_P1P2,97
17311_2,SOX8_P1P2,104
17311_3,SOX8_P1P2,143
17312_1,SOX9_P1P2,26
17312_2,SOX9_P1P2,30
17312_3,SOX9_P1P2,69
17313_1,SP1_P1P2,10
17313_2,SP1_P1P2,62
17313_3,SP1_P1P2,9
17314_1,SP100_P1P2,64
17314_2,SP100_P1P2,69
17314_3,SP100_P1P2,92
17315_1,SP110_P1P2,64
17315_2,SP110_P1P2,204
17315_3,SP110_P1P2,203
17316_1,SP140_P1P2,125
17316_2,SP140_P1P2,72
17316_3,SP140_P1P2,46
17317_1,SP140L_P1P2,81
17317_2,SP140L_P1P2,133
17317_3,SP140L_P1P2,101
17318_1,SP2_P1P2,142
17318_2,SP2_P1P2,140
17318_3,SP2_P1P2,183
17319_1,SP3_P1P2,93
17319_2,SP3_P1P2,101
17319_3,SP3_P1P2,70
17320_1,SP4_P1P2,201
17320_2,SP4_P1P2,169
17320_3,SP4_P1P2,107
17321_1,SP5_P1P2,29
17321_2,SP5_P1P2,17
17321_3,SP5_P1P2,29
