ID,gene,UMI_count
19572_2,TULP1_P1P2,97
19572_3,TULP1_P1P2,192
19573_1,TULP2_P1P2,61
19573_2,TULP2_P1P2,71
19573_3,TULP2_P1P2,46
19574_1,TULP3_P1,24
19574_2,TULP3_P1,14
19574_3,TULP3_P1,20
19575_1,TULP3_P2,60
19575_2,TULP3_P2,21
19575_3,TULP3_P2,48
19576_1,TULP4_P1P2,52
19576_2,TULP4_P1P2,59
19576_3,TULP4_P1P2,97
19577_1,TUSC1_P1P2,71
19577_2,TUSC1_P1P2,14
19577_3,TUSC1_P1P2,47
19578_1,TUSC2_P1P2,49
19578_2,TUSC2_P1P2,38
19578_3,TUSC2_P1P2,84
19579_1,TUSC3_P1P2,188
19579_2,TUSC3_P1P2,23
19579_3,TUSC3_P1P2,63
19580_1,TUSC5_P1P2,220
19580_2,TUSC5_P1P2,133
19580_3,TUSC5_P1P2,159
19581_1,TUT1_P1,91
19581_2,TUT1_P1,51
19581_3,TUT1_P1,57
19582_1,TUT1_P2,79
19582_2,TUT1_P2,65
19582_3,TUT1_P2,70
19583_1,TVP23A_P1P2,59
19583_2,TVP23A_P1P2,20
19583_3,TVP23A_P1P2,245
19584_1,TVP23B_P1P2,75
19584_2,TVP23B_P1P2,67
19584_3,TVP23B_P1P2,66
19585_1,TVP23C_P1P2,161
19585_2,TVP23C_P1P2,74
19585_3,TVP23C_P1P2,141
19586_1,TVP23C-CDRT4_P1P2,52
19586_2,TVP23C-CDRT4_P1P2,45
19586_3,TVP23C-CDRT4_P1P2,40
19587_1,TWF1_P1P2,37
19587_2,TWF1_P1P2,72
19587_3,TWF1_P1P2,99
19588_1,TWF2_P1P2,42
19588_2,TWF2_P1P2,128
19588_3,TWF2_P1P2,60
19589_1,TWIST1_P1P2,184
19589_2,TWIST1_P1P2,38
19589_3,TWIST1_P1P2,180
19590_1,TWIST2_P1P2,73
19590_2,TWIST2_P1P2,66
19590_3,TWIST2_P1P2,65
19591_1,TWISTNB_P1P2,9
19591_2,TWISTNB_P1P2,5
19591_3,TWISTNB_P1P2,1
19592_1,TWNK_CP,83
19592_2,TWNK_CP,49
19592_3,TWNK_CP,99
19593_1,TWSG1_P1P2,33
19593_2,TWSG1_P1P2,13
19593_3,TWSG1_P1P2,25
19594_1,TXK_P1,61
19594_2,TXK_P1,88
19594_3,TXK_P1,161
19595_1,TXK_P2,288
19595_2,TXK_P2,59
19595_3,TXK_P2,226
19596_1,TXLNA_P1P2,1
19596_2,TXLNA_P1P2,1
19596_3,TXLNA_P1P2,4
19597_1,TXLNB_P1P2,69
19597_2,TXLNB_P1P2,63
19597_3,TXLNB_P1P2,92
19598_1,TXLNG_P1P2,20
19598_2,TXLNG_P1P2,32
19598_3,TXLNG_P1P2,38
19599_1,TXN_P1P2,72
19599_2,TXN_P1P2,156
19599_3,TXN_P1P2,68
19600_1,TXN2_P1P2,59
19600_2,TXN2_P1P2,212
19600_3,TXN2_P1P2,150
19601_1,TXNDC11_P1P2,83
19601_2,TXNDC11_P1P2,16
19601_3,TXNDC11_P1P2,51
19602_1,TXNDC12_P1P2,41
19602_2,TXNDC12_P1P2,7
19602_3,TXNDC12_P1P2,73
19603_1,TXNDC15_P1P2,14
19603_2,TXNDC15_P1P2,12
19603_3,TXNDC15_P1P2,14
19604_1,TXNDC16_P1P2,71
19604_2,TXNDC16_P1P2,174
19604_3,TXNDC16_P1P2,66
19605_1,TXNDC17_P1P2,24
19605_2,TXNDC17_P1P2,52
19605_3,TXNDC17_P1P2,38
19606_1,TXNDC2_P1P2,58
19606_2,TXNDC2_P1P2,57
19606_3,TXNDC2_P1P2,108
19607_1,TXNDC5_P1P2,87
19607_2,TXNDC5_P1P2,24
19607_3,TXNDC5_P1P2,50
19608_1,TXNDC8_P1P2,121
19608_2,TXNDC8_P1P2,165
19608_3,TXNDC8_P1P2,125
19609_1,TXNDC9_P1P2,12
19609_2,TXNDC9_P1P2,47
19609_3,TXNDC9_P1P2,17
19610_1,TXNIP_P1,52
19610_2,TXNIP_P1,222
19610_3,TXNIP_P1,97
19611_1,TXNIP_P2,100
19611_2,TXNIP_P2,239
19611_3,TXNIP_P2,221
19612_1,TXNL1_P1P2,159
19612_2,TXNL1_P1P2,106
19612_3,TXNL1_P1P2,86
19613_1,TXNL4A_P1P2,32
19613_2,TXNL4A_P1P2,26
19613_3,TXNL4A_P1P2,14
19614_1,TXNL4B_P1P2,74
19614_2,TXNL4B_P1P2,147
19614_3,TXNL4B_P1P2,77
19615_1,"TXNRD1_ENST00000429002.2,ENST00000525566.1",16
19615_2,"TXNRD1_ENST00000429002.2,ENST00000525566.1",60
19615_3,"TXNRD1_ENST00000429002.2,ENST00000525566.1",36
19616_1,TXNRD2_P1P2,47
19616_2,TXNRD2_P1P2,30
19616_3,TXNRD2_P1P2,57
19617_1,TXNRD3_P1P2,73
19617_2,TXNRD3_P1P2,42
19617_3,TXNRD3_P1P2,83
19618_1,TXNRD3NB_ENST00000383572.2,32
19618_2,TXNRD3NB_ENST00000383572.2,55
19618_3,TXNRD3NB_ENST00000383572.2,36
19619_1,TXNRD3NB_ENST00000404489.2,34
19619_2,TXNRD3NB_ENST00000404489.2,177
19619_3,TXNRD3NB_ENST00000404489.2,30
19620_1,TYK2_P1P2,20
19620_2,TYK2_P1P2,37
19620_3,TYK2_P1P2,43
19621_1,TYMP_P1P2,25
19621_2,TYMP_P1P2,67
19621_3,TYMP_P1P2,89
19622_1,TYMS_P1P2,14
19622_2,TYMS_P1P2,25
19622_3,TYMS_P1P2,7
19623_1,TYMSOS_CP,69
19623_2,TYMSOS_CP,19
19623_3,TYMSOS_CP,46
19624_1,TYR_P1P2,44
19624_2,TYR_P1P2,22
19624_3,TYR_P1P2,19
19625_1,TYRO3_P1P2,49
19625_2,TYRO3_P1P2,65
19625_3,TYRO3_P1P2,160
19626_1,TYROBP_P1P2,28
19626_2,TYROBP_P1P2,12
19626_3,TYROBP_P1P2,101
19627_1,TYRP1_P1P2,93
19627_2,TYRP1_P1P2,133
19627_3,TYRP1_P1P2,67
19628_1,TYSND1_P1P2,22
19628_2,TYSND1_P1P2,25
19628_3,TYSND1_P1P2,50
19629_1,TYW1_P1P2,51
19629_2,TYW1_P1P2,117
19629_3,TYW1_P1P2,83
19630_1,TYW1B_ENST00000343721.5,45
19630_2,TYW1B_ENST00000343721.5,27
19630_3,TYW1B_ENST00000343721.5,131
19631_1,TYW3_P1P2,78
19631_2,TYW3_P1P2,192
19631_3,TYW3_P1P2,88
19632_1,TYW5_P1P2,33
19632_2,TYW5_P1P2,32
19632_3,TYW5_P1P2,22
19633_1,U2AF1_P1P2,1
19633_2,U2AF1_P1P2,7
19633_3,U2AF1_P1P2,3
19634_1,U2AF1L4_P1P2,123
19634_2,U2AF1L4_P1P2,73
19634_3,U2AF1L4_P1P2,127
19635_1,U2AF2_P1P2,7
19635_2,U2AF2_P1P2,24
19635_3,U2AF2_P1P2,3
19636_1,U2SURP_P1P2,70
19636_2,U2SURP_P1P2,33
19636_3,U2SURP_P1P2,15
19637_1,UACA_P1P2,54
19637_2,UACA_P1P2,211
19637_3,UACA_P1P2,57
19638_1,UAP1_P1P2,137
19638_2,UAP1_P1P2,129
19638_3,UAP1_P1P2,73
19639_1,UAP1L1_P1P2,37
19639_2,UAP1L1_P1P2,79
19639_3,UAP1L1_P1P2,91
19640_1,UBA1_P1,13
19640_2,UBA1_P1,19
19640_3,UBA1_P1,24
19641_1,UBA1_P2,48
19641_2,UBA1_P2,150
19641_3,UBA1_P2,54
19642_1,UBA2_P1P2,30
19642_2,UBA2_P1P2,24
19642_3,UBA2_P1P2,55
19643_1,UBA3_P1P2,41
19643_2,UBA3_P1P2,28
19643_3,UBA3_P1P2,27
19644_1,UBA5_P1P2,73
19644_2,UBA5_P1P2,79
19644_3,UBA5_P1P2,252
19645_1,UBA52_P1,20
19645_2,UBA52_P1,10
19645_3,UBA52_P1,12
19646_1,UBA52_P2,92
19646_2,UBA52_P2,44
19646_3,UBA52_P2,51
19647_1,UBA6_P1P2,26
19647_2,UBA6_P1P2,133
19647_3,UBA6_P1P2,37
19648_1,UBA7_P1,50
19648_2,UBA7_P1,131
19648_3,UBA7_P1,70
19649_1,UBA7_P2,47
19649_2,UBA7_P2,31
19649_3,UBA7_P2,78
19650_1,UBAC1_P1P2,47
19650_2,UBAC1_P1P2,44
19650_3,UBAC1_P1P2,73
19651_1,UBAC2_P1P2,92
19651_2,UBAC2_P1P2,20
19651_3,UBAC2_P1P2,32
19652_1,UBALD1_P1P2,150
19652_2,UBALD1_P1P2,166
19652_3,UBALD1_P1P2,194
19653_1,UBALD2_P1P2,32
19653_2,UBALD2_P1P2,59
19653_3,UBALD2_P1P2,4
19654_1,UBAP1_P1P2,95
19654_2,UBAP1_P1P2,131
19654_3,UBAP1_P1P2,76
19655_1,UBAP1L_P1P2,125
19655_2,UBAP1L_P1P2,60
19655_3,UBAP1L_P1P2,37
19656_1,UBAP2_P1P2,27
19656_2,UBAP2_P1P2,50
19656_3,UBAP2_P1P2,26
19657_1,UBAP2L_P1P2,37
19657_2,UBAP2L_P1P2,17
19657_3,UBAP2L_P1P2,60
19658_1,UBASH3A_P1P2,45
19658_2,UBASH3A_P1P2,15
19658_3,UBASH3A_P1P2,33
19659_1,UBASH3B_P1P2,61
19659_2,UBASH3B_P1P2,28
19659_3,UBASH3B_P1P2,31
19660_1,UBB_P1P2,109
19660_2,UBB_P1P2,52
19660_3,UBB_P1P2,112
19661_1,UBC_P1P2,5
19661_2,UBC_P1P2,18
19661_3,UBC_P1P2,72
19662_1,UBD_P1P2,131
19662_2,UBD_P1P2,49
19662_3,UBD_P1P2,321
19663_1,UBE2A_P1P2,9
19663_2,UBE2A_P1P2,54
19663_3,UBE2A_P1P2,55
19664_1,UBE2B_P1P2,10
19664_2,UBE2B_P1P2,28
19664_3,UBE2B_P1P2,18
19665_1,UBE2C_P1P2,127
19665_2,UBE2C_P1P2,107
19665_3,UBE2C_P1P2,151
19666_1,UBE2D1_P1P2,7
19666_2,UBE2D1_P1P2,24
19666_3,UBE2D1_P1P2,23
19667_1,UBE2D2_P1P2,67
19667_2,UBE2D2_P1P2,85
19667_3,UBE2D2_P1P2,81
19668_1,UBE2D3_P1P2,91
19668_2,UBE2D3_P1P2,116
19668_3,UBE2D3_P1P2,108
19669_1,UBE2D4_P1P2,91
19669_2,UBE2D4_P1P2,67
19669_3,UBE2D4_P1P2,59
19670_1,UBE2E1_P1P2,87
19670_2,UBE2E1_P1P2,62
19670_3,UBE2E1_P1P2,76
19671_1,UBE2E2_P1P2,75
19671_2,UBE2E2_P1P2,202
19671_3,UBE2E2_P1P2,168
19672_1,UBE2E3_P1P2,51
19672_2,UBE2E3_P1P2,110
19672_3,UBE2E3_P1P2,42
19673_1,UBE2F_P1P2,76
19673_2,UBE2F_P1P2,28
19673_3,UBE2F_P1P2,30
19674_1,UBE2G1_P1P2,63
19674_2,UBE2G1_P1P2,87
19674_3,UBE2G1_P1P2,67
19675_1,UBE2G2_P1P2,21
19675_2,UBE2G2_P1P2,181
19675_3,UBE2G2_P1P2,17
19676_1,UBE2H_P1P2,39
19676_2,UBE2H_P1P2,78
19676_3,UBE2H_P1P2,47
19677_1,UBE2I_P1P2,3
19677_2,UBE2I_P1P2,3
19677_3,UBE2I_P1P2,13
19678_1,UBE2J1_P1P2,55
19678_2,UBE2J1_P1P2,29
19678_3,UBE2J1_P1P2,5
19679_1,UBE2J2_P1P2,37
19679_2,UBE2J2_P1P2,25
19679_3,UBE2J2_P1P2,22
19680_1,UBE2K_P1P2,36
19680_2,UBE2K_P1P2,127
19680_3,UBE2K_P1P2,186
19681_1,UBE2L3_P1P2,117
19681_2,UBE2L3_P1P2,208
19681_3,UBE2L3_P1P2,183
19682_1,UBE2L6_P1P2,48
19682_2,UBE2L6_P1P2,98
19682_3,UBE2L6_P1P2,29
19683_1,UBE2M_P1P2,7
19683_2,UBE2M_P1P2,32
19683_3,UBE2M_P1P2,76
19684_1,UBE2N_P1P2,49
19684_2,UBE2N_P1P2,39
19684_3,UBE2N_P1P2,90
19685_1,UBE2NL_P1P2,72
19685_2,UBE2NL_P1P2,232
19685_3,UBE2NL_P1P2,26
19686_1,UBE2O_P1P2,48
19686_2,UBE2O_P1P2,48
19686_3,UBE2O_P1P2,143
19687_1,UBE2Q1_P1P2,159
19687_2,UBE2Q1_P1P2,100
19687_3,UBE2Q1_P1P2,81
19688_1,UBE2Q2_P1P2,40
19688_2,UBE2Q2_P1P2,251
19688_3,UBE2Q2_P1P2,40
19689_1,UBE2Q2P16_CP,68
19689_2,UBE2Q2P16_CP,67
19689_3,UBE2Q2P16_CP,66
19690_1,UBE2QL1_P1P2,210
19690_2,UBE2QL1_P1P2,42
19690_3,UBE2QL1_P1P2,13
19691_1,UBE2R2_P1P2,38
19691_3,UBE2R2_P1P2,19
19692_1,UBE2S_P1P2,42
19692_2,UBE2S_P1P2,57
19692_3,UBE2S_P1P2,38
19693_1,UBE2T_P1P2,106
19693_2,UBE2T_P1P2,48
19693_3,UBE2T_P1P2,64
19694_1,UBE2U_P1P2,48
19694_2,UBE2U_P1P2,16
19694_3,UBE2U_P1P2,24
19695_1,UBE2V1_P1P2,181
19695_2,UBE2V1_P1P2,51
19695_3,UBE2V1_P1P2,162
19696_2,UBE2V2_P1P2,6
19696_3,UBE2V2_P1P2,9
19697_1,UBE2W_P1P2,129
19697_2,UBE2W_P1P2,51
19697_3,UBE2W_P1P2,162
19698_1,UBE2Z_P1P2,49
19698_2,UBE2Z_P1P2,4
19698_3,UBE2Z_P1P2,18
19699_1,UBE3A_P1P2,34
19699_2,UBE3A_P1P2,75
19699_3,UBE3A_P1P2,57
19700_1,UBE3B_P1P2,131
19700_2,UBE3B_P1P2,114
19700_3,UBE3B_P1P2,83
19701_1,UBE3C_P1P2,49
19701_2,UBE3C_P1P2,115
19701_3,UBE3C_P1P2,38
19702_1,UBE3D_P1P2,31
19702_2,UBE3D_P1P2,114
19702_3,UBE3D_P1P2,119
19703_1,UBE4A_P1P2,45
19703_2,UBE4A_P1P2,54
19703_3,UBE4A_P1P2,36
19704_1,UBE4B_P1P2,41
19704_2,UBE4B_P1P2,8
19704_3,UBE4B_P1P2,83
19705_1,UBFD1_P1P2,71
19705_2,UBFD1_P1P2,175
19705_3,UBFD1_P1P2,36
19706_1,UBIAD1_P1P2,290
19706_2,UBIAD1_P1P2,76
19706_3,UBIAD1_P1P2,129
19707_1,UBL3_P1P2,63
19707_2,UBL3_P1P2,58
19707_3,UBL3_P1P2,69
19708_1,UBL4A_P1P2,105
19708_2,UBL4A_P1P2,15
19708_3,UBL4A_P1P2,80
19709_1,UBL4B_P1P2,172
19709_2,UBL4B_P1P2,223
19709_3,UBL4B_P1P2,177
19710_1,UBL5_P1P2,9
19710_2,UBL5_P1P2,2
19710_3,UBL5_P1P2,7
19711_1,UBL7_P1,68
19711_2,UBL7_P1,31
19711_3,UBL7_P1,28
19712_1,UBL7_P2,41
19712_2,UBL7_P2,23
19712_3,UBL7_P2,19
19713_1,UBLCP1_P1P2,166
19713_2,UBLCP1_P1P2,14
19713_3,UBLCP1_P1P2,82
19714_1,UBN1_P1P2,9
19714_2,UBN1_P1P2,66
19714_3,UBN1_P1P2,20
19715_1,UBN2_P1P2,224
19715_2,UBN2_P1P2,86
19715_3,UBN2_P1P2,132
19716_1,UBOX5_P1P2,53
19716_2,UBOX5_P1P2,154
19716_3,UBOX5_P1P2,72
19717_1,UBP1_P1P2,36
19717_2,UBP1_P1P2,50
19717_3,UBP1_P1P2,75
19718_1,UBQLN1_P1P2,172
19718_2,UBQLN1_P1P2,101
19718_3,UBQLN1_P1P2,152
19719_1,UBQLN2_P1P2,112
19719_2,UBQLN2_P1P2,138
19719_3,UBQLN2_P1P2,123
19720_1,UBQLN3_P1P2,107
19720_2,UBQLN3_P1P2,160
19720_3,UBQLN3_P1P2,160
19721_1,UBQLN4_P1P2,16
19721_2,UBQLN4_P1P2,94
19721_3,UBQLN4_P1P2,12
19722_1,UBQLNL_P1P2,121
19722_2,UBQLNL_P1P2,52
19722_3,UBQLNL_P1P2,54
19723_1,UBR1_P1P2,9
19723_2,UBR1_P1P2,30
19723_3,UBR1_P1P2,32
19724_1,UBR2_P1P2,245
19724_2,UBR2_P1P2,114
19724_3,UBR2_P1P2,22
19725_1,UBR3_P1P2,46
19725_2,UBR3_P1P2,44
19725_3,UBR3_P1P2,34
19726_1,UBR4_P1P2,61
19726_3,UBR4_P1P2,46
19727_1,UBR5_P1P2,56
19727_2,UBR5_P1P2,86
19727_3,UBR5_P1P2,127
19728_1,UBR7_P1P2,195
19728_2,UBR7_P1P2,209
19728_3,UBR7_P1P2,184
19729_1,UBTD1_P1P2,188
19729_2,UBTD1_P1P2,197
19729_3,UBTD1_P1P2,125
19730_1,UBTD2_P1P2,82
19730_2,UBTD2_P1P2,81
19730_3,UBTD2_P1P2,38
19731_1,UBTF_P1P2,129
19731_2,UBTF_P1P2,23
19731_3,UBTF_P1P2,158
19732_1,UBTFL1_CP,101
19732_2,UBTFL1_CP,58
19732_3,UBTFL1_CP,95
19733_1,UBXN1_P1P2,32
19733_2,UBXN1_P1P2,86
19733_3,UBXN1_P1P2,49
19734_1,UBXN10_P1P2,124
19734_2,UBXN10_P1P2,50
19734_3,UBXN10_P1P2,52
19735_1,UBXN11_P1P2,188
19735_2,UBXN11_P1P2,100
19735_3,UBXN11_P1P2,108
19736_1,UBXN2A_P1,18
19736_2,UBXN2A_P1,46
19736_3,UBXN2A_P1,115
19737_1,UBXN2A_P2,60
19737_2,UBXN2A_P2,59
19737_3,UBXN2A_P2,24
19738_1,UBXN2B_P1P2,37
19738_2,UBXN2B_P1P2,22
19738_3,UBXN2B_P1P2,38
19739_1,UBXN4_P1P2,63
19739_2,UBXN4_P1P2,257
19739_3,UBXN4_P1P2,69
19740_1,UBXN6_P1,22
19740_2,UBXN6_P1,42
19740_3,UBXN6_P1,18
19741_1,UBXN6_P2,107
19741_2,UBXN6_P2,97
19741_3,UBXN6_P2,51
19742_1,UBXN7_P1P2,50
19742_2,UBXN7_P1P2,110
19742_3,UBXN7_P1P2,71
19743_1,UBXN8_P1P2,33
19743_2,UBXN8_P1P2,30
19743_3,UBXN8_P1P2,23
19744_1,UCHL1_P1,150
19744_2,UCHL1_P1,26
19744_3,UCHL1_P1,78
19745_1,UCHL1_P2,105
19745_2,UCHL1_P2,71
19745_3,UCHL1_P2,104
19746_1,UCHL3_P1P2,84
19746_2,UCHL3_P1P2,168
19746_3,UCHL3_P1P2,108
19747_1,UCHL5_P1P2,51
19747_2,UCHL5_P1P2,82
19747_3,UCHL5_P1P2,46
19748_1,UCK1_P1P2,105
19748_2,UCK1_P1P2,127
19748_3,UCK1_P1P2,159
19749_1,UCK2_P1P2,84
19749_2,UCK2_P1P2,40
19749_3,UCK2_P1P2,33
19750_1,UCKL1_P1P2,46
19750_2,UCKL1_P1P2,49
19750_3,UCKL1_P1P2,14
19751_1,UCMA_P1P2,44
19751_2,UCMA_P1P2,41
19751_3,UCMA_P1P2,80
19752_1,UCN_P1P2,65
19752_2,UCN_P1P2,39
19752_3,UCN_P1P2,108
19753_1,UCN2_P1P2,21
19753_2,UCN2_P1P2,60
19753_3,UCN2_P1P2,69
19754_1,UCN3_P1P2,40
19754_2,UCN3_P1P2,28
19754_3,UCN3_P1P2,87
19755_1,UCP1_P1P2,94
19755_2,UCP1_P1P2,54
19755_3,UCP1_P1P2,127
19756_1,UCP2_P1P2,30
19756_2,UCP2_P1P2,17
19756_3,UCP2_P1P2,81
19757_1,UCP3_P1P2,189
19757_2,UCP3_P1P2,102
19757_3,UCP3_P1P2,43
19758_1,UEVLD_P1P2,20
19758_2,UEVLD_P1P2,45
19758_3,UEVLD_P1P2,99
19759_1,UFC1_P1P2,36
19759_2,UFC1_P1P2,37
19759_3,UFC1_P1P2,55
19760_1,UFD1_CP,13
19760_2,UFD1_CP,21
19760_3,UFD1_CP,21
19761_1,UFD1L_P1P2,3
19761_2,UFD1L_P1P2,6
19761_3,UFD1L_P1P2,6
19762_1,UFL1_P1P2,34
19762_2,UFL1_P1P2,195
19762_3,UFL1_P1P2,208
19763_1,UFM1_P1P2,172
19763_2,UFM1_P1P2,68
19763_3,UFM1_P1P2,141
19764_1,UFSP1_P1P2,67
19764_2,UFSP1_P1P2,26
19764_3,UFSP1_P1P2,45
19765_1,UFSP2_P1P2,46
19765_2,UFSP2_P1P2,80
19765_3,UFSP2_P1P2,102
19766_1,UGCG_P1P2,105
19766_2,UGCG_P1P2,115
19766_3,UGCG_P1P2,359
19767_1,UGDH_P1P2,17
19767_2,UGDH_P1P2,51
19767_3,UGDH_P1P2,110
19768_1,UGGT1_P1P2,184
19768_2,UGGT1_P1P2,29
19768_3,UGGT1_P1P2,80
19769_1,UGGT2_P1P2,71
19769_2,UGGT2_P1P2,75
19769_3,UGGT2_P1P2,61
19770_1,UGP2_P1P2,9
19770_2,UGP2_P1P2,30
19770_3,UGP2_P1P2,29
19771_1,UGT1A1_P1,16
19771_2,UGT1A1_P1,86
19771_3,UGT1A1_P1,40
19772_1,UGT1A1_P2,49
19772_2,UGT1A1_P2,67
19772_3,UGT1A1_P2,89
19773_1,UGT1A10_P1P2,12
19773_2,UGT1A10_P1P2,25
19773_3,UGT1A10_P1P2,9
19774_1,UGT1A3_P1P2,44
19774_2,UGT1A3_P1P2,100
19774_3,UGT1A3_P1P2,65
19775_1,UGT1A4_P1P2,4
19775_2,UGT1A4_P1P2,16
19775_3,UGT1A4_P1P2,39
19776_1,UGT1A5_P1P2,40
19776_2,UGT1A5_P1P2,113
19776_3,UGT1A5_P1P2,78
19777_1,UGT1A6_P1,42
19777_2,UGT1A6_P1,58
19777_3,UGT1A6_P1,47
19778_1,UGT1A6_P2,16
19778_2,UGT1A6_P2,31
19778_3,UGT1A6_P2,35
19779_1,UGT1A7_P1P2,39
19779_2,UGT1A7_P1P2,189
19779_3,UGT1A7_P1P2,172
19780_1,UGT1A8_P1P2,29
19780_2,UGT1A8_P1P2,115
19780_3,UGT1A8_P1P2,40
19781_1,UGT1A9_P1P2,77
19781_2,UGT1A9_P1P2,95
19781_3,UGT1A9_P1P2,29
19782_1,UGT2A1_P1P2,107
19782_2,UGT2A1_P1P2,83
19782_3,UGT2A1_P1P2,52
19783_1,UGT2A2_P1P2,52
19783_2,UGT2A2_P1P2,92
19783_3,UGT2A2_P1P2,164
19784_1,UGT2A3_P1P2,82
19784_2,UGT2A3_P1P2,95
19784_3,UGT2A3_P1P2,97
19785_1,UGT2B10_CP,52
19785_2,UGT2B10_CP,138
19785_3,UGT2B10_CP,153
19786_1,UGT2B11_CP,45
19786_2,UGT2B11_CP,90
19786_3,UGT2B11_CP,166
19787_1,UGT2B15_P1P2,78
19787_2,UGT2B15_P1P2,144
19787_3,UGT2B15_P1P2,253
19788_1,UGT2B17_P1P2,86
19788_2,UGT2B17_P1P2,39
19788_3,UGT2B17_P1P2,67
19789_1,UGT2B28_CP,69
19789_2,UGT2B28_CP,120
19789_3,UGT2B28_CP,33
19790_1,UGT2B4_P1P2,106
19790_2,UGT2B4_P1P2,189
19790_3,UGT2B4_P1P2,103
19791_1,UGT2B7_P1P2,107
19791_2,UGT2B7_P1P2,91
19791_3,UGT2B7_P1P2,98
19792_1,UGT3A1_P1P2,163
19792_2,UGT3A1_P1P2,89
19792_3,UGT3A1_P1P2,91
19793_1,UGT3A2_P1P2,63
19793_2,UGT3A2_P1P2,45
19793_3,UGT3A2_P1P2,67
19794_1,UGT8_P1P2,52
19794_2,UGT8_P1P2,20
19794_3,UGT8_P1P2,32
19795_1,UHMK1_P1P2,81
19795_2,UHMK1_P1P2,43
19795_3,UHMK1_P1P2,113
19796_1,UHRF1_P1P2,89
19796_2,UHRF1_P1P2,49
19796_3,UHRF1_P1P2,22
19797_1,UHRF1BP1_P1P2,87
19797_2,UHRF1BP1_P1P2,31
19797_3,UHRF1BP1_P1P2,43
19798_1,UHRF1BP1L_P1P2,58
19798_2,UHRF1BP1L_P1P2,88
19798_3,UHRF1BP1L_P1P2,15
19799_1,UHRF2_P1P2,31
19799_2,UHRF2_P1P2,50
19799_3,UHRF2_P1P2,21
19800_1,UIMC1_P1P2,14
19800_2,UIMC1_P1P2,19
19800_3,UIMC1_P1P2,35
19801_1,ULBP1_P1P2,71
19801_2,ULBP1_P1P2,32
19801_3,ULBP1_P1P2,104
19802_1,ULBP2_P1P2,135
19802_2,ULBP2_P1P2,30
19802_3,ULBP2_P1P2,8
19803_1,ULBP3_P1P2,99
19803_2,ULBP3_P1P2,145
19803_3,ULBP3_P1P2,53
19804_1,ULK1_P1P2,130
19804_2,ULK1_P1P2,110
19804_3,ULK1_P1P2,217
19805_1,ULK2_P1P2,164
19805_2,ULK2_P1P2,172
19805_3,ULK2_P1P2,80
19806_1,ULK3_P1P2,132
19806_2,ULK3_P1P2,91
19806_3,ULK3_P1P2,29
19807_1,ULK4_P1P2,36
19807_2,ULK4_P1P2,111
19807_3,ULK4_P1P2,30
19808_1,UMAD1_CP,12
19808_2,UMAD1_CP,25
19808_3,UMAD1_CP,28
19809_1,UMOD_P1,40
19809_2,UMOD_P1,19
19809_3,UMOD_P1,22
19810_1,UMOD_P2,211
19810_2,UMOD_P2,95
19810_3,UMOD_P2,92
19811_1,UMODL1_P1P2,12
19811_2,UMODL1_P1P2,53
19811_3,UMODL1_P1P2,17
19812_1,UMPS_P1P2,52
19812_2,UMPS_P1P2,108
19812_3,UMPS_P1P2,104
19813_1,UNC119_P1,142
19813_2,UNC119_P1,21
19813_3,UNC119_P1,65
19814_1,UNC119_P2,17
19814_2,UNC119_P2,93
19814_3,UNC119_P2,103
19815_1,UNC119B_P1P2,109
19815_2,UNC119B_P1P2,90
19815_3,UNC119B_P1P2,76
19816_1,UNC13A_P1P2,64
19816_2,UNC13A_P1P2,11
19816_3,UNC13A_P1P2,30
19817_1,UNC13B_P1P2,3
19817_2,UNC13B_P1P2,2
19817_3,UNC13B_P1P2,4
19818_1,UNC13C_P1P2,34
19818_2,UNC13C_P1P2,243
19818_3,UNC13C_P1P2,80
19819_1,UNC13D_P1P2,33
19819_2,UNC13D_P1P2,9
19819_3,UNC13D_P1P2,44
19820_1,UNC45A_P1,17
19820_2,UNC45A_P1,42
19820_3,UNC45A_P1,1
19821_1,UNC45A_P2,5
19821_2,UNC45A_P2,14
19821_3,UNC45A_P2,22
19822_1,UNC45B_P1P2,78
19822_2,UNC45B_P1P2,67
19822_3,UNC45B_P1P2,22
19823_1,UNC50_P1P2,48
19823_2,UNC50_P1P2,21
19823_3,UNC50_P1P2,31
19824_1,UNC5A_P1P2,54
19824_2,UNC5A_P1P2,68
19824_3,UNC5A_P1P2,83
19825_1,UNC5B_P1P2,74
19825_2,UNC5B_P1P2,75
19825_3,UNC5B_P1P2,27
19826_1,UNC5C_P1P2,36
19826_2,UNC5C_P1P2,30
19826_3,UNC5C_P1P2,47
19827_1,UNC5CL_P1P2,26
19827_2,UNC5CL_P1P2,47
19827_3,UNC5CL_P1P2,98
19828_1,UNC5D_P1P2,30
19828_2,UNC5D_P1P2,108
19828_3,UNC5D_P1P2,56
19829_1,UNC79_ENST00000256339.4,29
19829_2,UNC79_ENST00000256339.4,25
19829_3,UNC79_ENST00000256339.4,53
19830_1,UNC80_P1P2,44
19830_2,UNC80_P1P2,69
19830_3,UNC80_P1P2,25
19831_1,UNC93A_P1P2,21
19831_2,UNC93A_P1P2,60
19831_3,UNC93A_P1P2,46
19832_1,UNC93B1_P1P2,203
19832_2,UNC93B1_P1P2,116
19832_3,UNC93B1_P1P2,55
19833_1,UNCX_P1P2,40
19833_2,UNCX_P1P2,41
